robot_id,fl_round,training_step,reward,success_rate_rolling10,policy_entropy,status,eval_return,eval_episode_len,eval_success
robot_001,104,103001,970.271,1.0,0.0708,eval,970.271,308.3,1.0
robot_001,105,104001,1257.027,1.0,0.0685,eval,1257.027,385.7,1.0
robot_001,106,105001,1337.902,1.0,0.0689,eval,1337.902,407.3,1.0
robot_001,107,106001,1405.46,1.0,0.0703,eval,1405.46,430.0,1.0
robot_001,108,107001,1305.731,1.0,0.0693,eval,1305.731,399.3,1.0
robot_001,109,108001,1273.381,1.0,0.0695,eval,1273.381,389.7,1.0
robot_001,110,109001,1437.09,1.0,0.0695,eval,1437.09,440.3,1.0
robot_001,111,110001,1077.586,1.0,0.0694,eval,1077.586,335.7,1.0
robot_001,112,111001,1291.586,1.0,0.0657,eval,1291.586,393.7,1.0
robot_001,113,112001,1167.121,1.0,0.0656,eval,1167.121,358.7,1.0
robot_001,114,113001,1855.553,1.0,0.0642,eval,1855.553,563.0,1.0
robot_001,115,114001,1668.817,1.0,0.065,eval,1668.817,504.3,1.0
robot_001,116,115001,1784.955,1.0,0.0635,eval,1784.955,542.0,1.0
robot_001,117,116001,1854.953,1.0,0.0622,eval,1854.953,554.7,1.0
robot_001,118,117001,1784.281,1.0,0.0611,eval,1784.281,530.7,1.0
robot_001,119,118001,2365.205,1.0,0.062,eval,2365.205,716.0,1.0
robot_001,120,119001,1718.7,1.0,0.0611,eval,1718.7,512.0,1.0
robot_001,121,120001,1179.135,1.0,0.0601,eval,1179.135,357.3,1.0
robot_001,122,121001,2105.638,1.0,0.0623,eval,2105.638,636.3,1.0
robot_001,123,122001,2209.84,1.0,0.0607,eval,2209.84,666.3,1.0
robot_001,124,123001,1310.345,1.0,0.0612,eval,1310.345,395.0,1.0
robot_001,125,124001,2494.849,1.0,0.0603,eval,2494.849,755.7,1.0
robot_001,126,125001,2654.917,1.0,0.059,eval,2654.917,791.0,1.0
robot_001,127,126001,2887.157,1.0,0.0599,eval,2887.157,877.0,1.0
robot_001,128,127001,2658.305,1.0,0.0589,eval,2658.305,795.3,1.0
robot_001,129,128001,1877.879,1.0,0.0589,eval,1877.879,558.0,1.0
robot_001,130,129001,1854.107,1.0,0.0582,eval,1854.107,556.3,1.0
robot_001,131,130001,2733.515,1.0,0.0554,eval,2733.515,826.0,1.0
robot_001,132,131001,2794.718,1.0,0.0545,eval,2794.718,857.0,1.0
robot_001,133,132001,2388.907,1.0,0.0526,eval,2388.907,708.7,1.0
robot_001,134,133001,2274.176,1.0,0.0515,eval,2274.176,675.3,1.0
robot_001,135,134001,3043.068,1.0,0.0525,eval,3043.068,919.3,1.0
robot_001,136,135001,2601.712,1.0,0.0538,eval,2601.712,784.3,1.0
robot_001,137,136001,2238.099,1.0,0.0508,eval,2238.099,667.3,1.0
robot_001,138,137001,2665.52,1.0,0.0517,eval,2665.52,795.3,1.0
robot_001,139,138001,2201.82,1.0,0.0511,eval,2201.82,652.3,1.0
robot_001,140,139001,2580.359,1.0,0.0512,eval,2580.359,790.0,1.0
robot_001,141,140001,2757.885,1.0,0.0514,eval,2757.885,830.0,1.0
robot_001,142,141001,1591.049,1.0,0.0501,eval,1591.049,470.3,1.0
robot_001,143,142001,2235.379,1.0,0.0521,eval,2235.379,680.7,1.0
robot_001,144,143001,2160.81,1.0,0.0496,eval,2160.81,655.7,1.0
robot_001,145,144001,2800.924,1.0,0.0501,eval,2800.924,837.3,1.0
robot_001,146,145001,3249.036,1.0,0.0472,eval,3249.036,1000.0,1.0
robot_001,147,146001,3259.197,1.0,0.0473,eval,3259.197,1000.0,1.0
robot_001,148,147001,2841.962,1.0,0.0471,eval,2841.962,856.3,1.0
robot_001,149,148001,3234.901,1.0,0.0475,eval,3234.901,1000.0,1.0
robot_001,150,149001,2799.362,1.0,0.0475,eval,2799.362,847.7,1.0
robot_002,1,1,20.805,0.0,0.9997,eval,20.805,26.0,0.0
robot_002,2,1001,69.629,0.0,0.7431,eval,69.629,42.7,0.0
robot_002,3,2001,185.364,0.0,0.5603,eval,185.364,85.7,0.0
robot_002,4,3001,200.813,0.0,0.4287,eval,200.813,90.7,0.0
robot_002,5,4001,223.999,0.0,0.3297,eval,223.999,98.3,0.0
robot_002,6,5001,222.659,0.0,0.2552,eval,222.659,98.3,0.0
robot_002,7,6001,244.032,0.0,0.2004,eval,244.032,105.3,0.0
robot_002,8,7001,262.55,1.0,0.16,eval,262.55,109.0,1.0
robot_002,9,8001,273.805,1.0,0.1289,eval,273.805,113.0,1.0
robot_002,10,9001,276.566,1.0,0.1062,eval,276.566,114.0,1.0
robot_002,11,10001,285.208,1.0,0.093,eval,285.208,116.0,1.0
robot_002,12,11001,275.484,1.0,0.0908,eval,275.484,110.3,1.0
robot_002,13,12001,281.95,1.0,0.0868,eval,281.95,111.7,1.0
robot_002,14,13001,277.447,1.0,0.0891,eval,277.447,111.3,1.0
robot_002,15,14001,280.007,1.0,0.0855,eval,280.007,113.0,1.0
robot_002,16,15001,273.537,1.0,0.0881,eval,273.537,111.7,1.0
robot_002,17,16001,297.791,1.0,0.0812,eval,297.791,120.3,1.0
robot_002,18,17001,304.211,1.0,0.0861,eval,304.211,123.7,1.0
robot_002,19,18001,317.071,1.0,0.0861,eval,317.071,126.7,1.0
robot_002,20,19001,328.554,1.0,0.0844,eval,328.554,129.0,1.0
robot_002,21,20001,330.206,1.0,0.0828,eval,330.206,129.7,1.0
robot_002,22,21001,347.627,1.0,0.0797,eval,347.627,131.3,1.0
robot_002,23,22001,360.982,1.0,0.079,eval,360.982,135.0,1.0
robot_002,24,23001,383.376,1.0,0.0749,eval,383.376,141.7,1.0
robot_002,25,24001,370.267,1.0,0.0687,eval,370.267,141.0,1.0
robot_002,26,25001,374.922,1.0,0.0699,eval,374.922,142.0,1.0
robot_002,27,26001,418.355,1.0,0.0699,eval,418.355,151.7,1.0
robot_002,28,27001,454.121,1.0,0.0686,eval,454.121,162.3,1.0
robot_002,29,28001,421.387,1.0,0.0692,eval,421.387,155.7,1.0
robot_002,30,29001,486.637,1.0,0.0714,eval,486.637,170.7,1.0
robot_002,31,30001,402.191,1.0,0.0657,eval,402.191,155.7,1.0
robot_002,32,31001,570.925,1.0,0.0671,eval,570.925,187.0,1.0
robot_002,33,32001,593.613,1.0,0.0641,eval,593.613,197.0,1.0
robot_002,34,33001,449.933,1.0,0.0602,eval,449.933,162.3,1.0
robot_002,35,34001,558.764,1.0,0.0631,eval,558.764,183.3,1.0
robot_002,36,35001,559.337,1.0,0.066,eval,559.337,182.7,1.0
robot_002,37,36001,552.205,1.0,0.0652,eval,552.205,181.7,1.0
